,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
14664,한반도통일미래센터,"한반도 통일미래센터는 임진강과 한탄강이 만나는 경기도 연천 옛 3.8선을 관통하는 위치에 있다. 통일 체험연수원, 남북 교류 행사 등 다양한 행사가 이루어지기도 있다. 특히 아이들을 위한 행사나 체험 프로그램이 많이 준비되어 있어 가족여행으로 적합하며 통일 한국의 미래비전을 제시하고 있기 때문에 바른 남북평화의 시각을 교육하기 좋은 곳이기도 하다.",,https://unifuture.unikorea.go.kr/,경기도 연천군 전곡읍 남계로 408,,법정공휴일 (사전 신청 시 공휴일도 운영 가능),가능,장애인 화장실 있음,,출입구까지 턱이 없어 휠체어 접근 가능함,상시이용가능이 아니에요 한달에 한번 일반인이 들어갈 수 있는날이 정해져있어요,,,,주출입구는 턱이 없어 휠체어 접근 가능함,장애인 주차장 있음_무장애 편의시설,엘리베이터 있음,,,숙박시설 / 부대시설 / 식당,,,,,대여가능(3대),,,,,,,,,,,,,,,"[숙박] 8,000원 [식비]  초등학생 5,500원  중학생 5,800원  고등학생 6,000원  교사 7,000원  자세한 사항은 홈페이지 참고",,점자블록 있음_시각장애인 편의시설,,,,,,,,,,,장애인 객실 있음(생활관/1실),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14752,한화리조트 용인 베잔송,"동탄신도시 부근의 한화리조트 용인 베잔송은 객실과 부대 시설, 기업 비지니스를 위한 MICE 시스템, 36홀의 골프 코스를 갖춘 경기 남부를 대표하는 콘도리조트이다. 용인에서도 남쪽에 위치해 가족 나들이 명소로 각광받는 에버랜드, 한국민속촌, 안성팜랜드와 20~30분 거리로 가깝고 동탄신도시나 오산과도 10~15분 거리로 인접해 있다. 연면적 7만 9957m에 총 261실의 객실을 갖췄으며 세미나실, 식음료장, 편의점, 사우나, 플라자CC 용인 등을 운영하고 있으며, 키즈 테마시설인 째깍섬, 프로맘킨더와 가구 전시 및 인테리어 컨설팅을 한 번에 즐길 수 있는 어반베이스 동탄 등이 있다. 특히, 뽀로로 캐릭터 객실은 직접 그림을 그릴 수 있는 DRAW, 동화책으로 꾸민 READ, 뛰고 숨고 놀면서 오감을 자극하는 ROLE, 뽀로로가 되어보는 무대가 준비된 MAKE 등 총 4가지다. 그 외 식음료장으로는 브런치다이닝을 즐길 수 있는 37.5 시그니처와 펍인 달빛가든, 야외 셀프 바베큐장이 있다.",,http://www.hanwharesort.co.kr/irsweb/resort3/resort/rs_room.do?bp_cd=0401,경기도 용인시 처인구 남사읍 봉무로153번길 79,,,가능,장애인 화장실 있음(1층),,출입구까지 경사로가 설치되어 있음,,,,,주출입구는 경사로가 있어 휠체어 접근 가능함,장애인 주차장 있음_무장애 편의시설,엘리베이터 있음,,,,,,,,대여가능,,,지상 6층/지하 1층,,,,,,,,,동반가능,,,,세미나실 / 사우나실 / 스포츠시설(골프장) / 키즈(째깍섬 / 프로맘킨더 / 뽀로로객실) / 문화(어반베이스 동탄) / 편의점,,,,,,,,,,,,,,,,"15:00  비수기 주중 14:00(단, 캐릭터 객실 뽀로로 제외)","익일 11:00  비수기 주중 12:00(단, 캐릭터 객실 뽀로로 제외)",가능,37.5 시그니처(브런치&다이닝 1F) / 달빛가든(PUB 1F 야외테라스) / 셀프바베큐장(1F 야외 테라스),261실,,,,,,15882299,"디럭스, 뽀로로, 로얄",,,,,,,,,,,,,,,
14754,한화리조트 산정호수,"한화리조트 산정호수는 '산 속의 우물과 같은 맑은 호수'라는 뜻을 지닌 이름만큼이나 천혜의 자연 환경속에서 위치해 있다. 덕분에 사계절 여행의 휴양지로 고객들에게 많은 사랑을 받고 있다. 봄, 가을에는 명성산의 청정한 나무들과 억새를, 여름에는 한탄강에서 스릴 넘치는 래프팅을, 겨울에는 눈썰매와 얼음썰매 등을 즐길 수 있다.",,http://www.hanwharesort.co.kr/,경기도 포천시 영북면 산정호수로 402,,,주차 가능,,,출입구까지 경사로가 설치되어 있음,,,,,주출입구는 경사로가 있어 휠체어 접근 가능함,장애인 주차장 있음_무장애 편의시설,엘리베이터 있음,,,,,,,대여가능,대여가능,,,"연건평 25,740㎡, 지상 5층/지하 2층",,,,751명,,,,,,,,,"조이아, 물놀이장, 온천 사우나, CU편의점",점자블록 있음_시각장애인 편의시설,,,,,,,,,,http://www.hanwharesort.co.kr,,,,,14:00(성수기 15:00),12:00(성수기 11:00),가능,"아르떼, 카페라끄",205실,,,,,,0315345500,"패밀리(온돌 56실/침대 146실), 로얄(3실)",,,,,,,,,,,,,,,
14768,곤지암리조트 콘도미니엄,"경기도 광주시 태화산 노고봉 계곡에 자리 잡은 곤지암리조트 콘도미니엄은 중부고속도로 곤지암 IC에서 5분 거리에 위치하고 있어 서울 강남에서 불과 40분 만에 도착할 수 있는 뛰어난 접근성을 자랑한다. 부티크 호텔처럼 객실 타입별로 다양한 테마를 갖춰 꾸며진다는 것으로 각 평형대 별로 2개 이상의 디자인 테마를 가지고 있으며 품격 있는 인테리어와 첨단 기능이 조화된 객실 내부는 내구성 있는 소재를 사용해 디자인과 실용성을 함께 갖추고 있다. 북미스타일의 이국적이고 차별화된 콘도시설과 단지를 관통하는 생태하천, 경기도 최대규모의 스키장과 국내 최초로 도입되는 데스티네이션 스파 등 특급호텔을 능가하는 각종 시설을 통해 국내 어디에 내놓아도 손색없는 최상의 경험을 제공한다.",,http://www.konjiamresort.co.kr,경기도 광주시 도척면 도척윗로 278,,,주차 가능,장애인 전용 화장실 있음,,출입구까지 단차가 없어 휠체어 접근 가능함,,,,,,장애인 전용 주차구역 있음_무장애 편의시설,엘리베이터 있음,,,,,,,유모차 대여 가능함,대여가능,,,"E/W빌리지, L빌리지",,,,,,,,,,,,,"루지 360°, 패밀리 스파, 곤돌라 하늘공원, 게임캠프, 어린이 놀이터, 당구장, 탁구장, GS25 편의점, 의무실, 스키장, 눈썰매장",,,,,,,,,,,http://www.konjiamresort.co.kr,장애인 전용 객실 있음(46평형 노블 A 콘도형),,,,15:00,11:00,가능,"라그로타(이탈리안 레스토랑), 미라시아(뷔페), 담하(한식당), 카페테리아, 포레스트릿(분식), 느티나무 BBQ, 카페라운지, 제주스, 스테프핫도그, BBQ",476실,,,,,,237772100,"프라임, 노블, 로얄, 스위트, 테마룸",,,,,,,,,,,,,,,
14782,일성남한강콘도&리조트,"'오랜 역사의 숨결과 전통의 멋을 간직한 여주' 신륵사의 종소리가 새벽을 깨우면, 청명한 강물을 향해 기지개를 켜고 자신만의 시간을 가져보길 바란다. 옛부터 수많은 문객들의 시심을 자극하던 남한강의 참 진가는 '일성남한강콘도리조트'에서만 제대로 맛볼 수 있다.",,http://www.yeojucondo.net/,경기도 여주시 신륵로 5,,,가능,장애인 전용 화장실 있음,,,,,,,경사로가 설치되어 있음,장애인 전용 주차공간 있음,엘리베이터 있음,,,,,,,유모차 대여 가능 (사전예약),"휠체어 대여 가능, 목발 대여 가능 (사전예약)",,,지하 4층 ~ 지상 15층,,,,,,,,,,,,,"세미나실, 사우나실, 노래방, 편의점, 마사지샵",,,,,,,,,,,http://www.ilsungresort.co.kr,,,,,14:00,익일 11:00,가능,,167실,,,,,,,"실버, 골드, 로얄, 플래티늄",,,,,,,,,,,,,,,
14783,상천체육문화연수원,"상천체육문화연수원은 엠티(MT), 워크숍, 세미나, 강연회, 단합대회, 합숙훈련, 전지훈련 등의 서비스를 해주는 종합 체육 문화 연수원이다. 21세기를 지향하고 앞서가는 청소년 수련원을 목표로 하고 있으며, 드넓은 자연 속에서 휴식과 레저 교육을 함께 즐길 수 있다. 천혜의 자연 속에서 쾌적한 교육 시설과 깨끗한 숙박 시설, 그리고 다양한 부대시설을 운영 및 연계하여 운영하고 있다. 개인의 이용은 물론, 10명 이하의 소규모 모임부터 100명 이상의 대규모 단체까지 원활하게 수용할 수 있는 종합 시설을 갖추고 있다. 바쁜 도심 일상에서 벗어나 포근한 자연의 공간에서 즐겁고 편안하게 힐링할 수 있다.",,http://www.sctc.co.kr,경기도 가평군 청평면 경춘로 1401,,,주차가능,장애인용화장실 있음.,,휠체어길 있음._무장애 편의시설,,,,,,,엘리베이터 있음.,,,,,,,,,,,"1동 : 숙박시설 2동 : 세미나실, 부대시설",,,,643명,,,,,,,,,"실내 테니스장, 풋살장",,,,,,,,,,,,,,,,14:00,12:00,불가,"바비큐장, 한식당",70실,,,,,,0315817030,"한실, 양실",,,,,,,,,,,,,,,
14812,양지파인리조트,"지산포레스트리조트스키장 부근에 위치한 양지파인리조트는 수도권을 대표하는 종합휴양시설이다. 연면적 49,575m에 총 302실의 객실을 갖췄으며 세미나실, 식음료장, 편의점 등의 편의시설과 양지파인CC 용인, 양지파인펫파크, 눈썰매장 등을 운영하고 있다. 객실은 23평부터 69평 복층까지 다양하게 있으며, 특히 반려동물 친화 서비스로 활기를 띠고 있는데 1,300여평의 천연잔디 운동장이 있는 애견카페 양지파인펫파크가 그것이다. 애견 동반 전용 룸인 펫룸과 연계하여 이용이 가능하다. 또 겨울에는 눈썰매장을 개장해 어린이를 동반한 가족들이 많이 찾는다. 그 외 레스토랑과 카페가 있으며, 골프장 쪽에 위치한 식당도 함께 이용 가능하다. 야외 바베큐장은 4월10까지만 운영하며 최소 1일 전 예약하여야 이용할 수 있다. 양지IC에서 차량으로 약 6분 소요된다. 에버랜드, 한국민속촌과 20~30분 거리로 연계 관광하기 좋다.",,http://www.pineresort.com,경기도 용인시 처인구 양지면 남평로 112,,,주차 가능,장애인전용화장실 있음._무장애 편의시설,,,,,,,콘도정문  렌탈동 계단 휠체어용 경사면 설치되어 있음.,장애인전용 주차공간 있음.,엘리베이터 있음.,,,,,,,,,,,지하 3층 ~ 지상 11층,,,,약 1500명,,,,,,,,,스포츠시설(골프장 / 눈썰매장 / 양지파인펫파크) / 편의점,,,,,,,,,,,http://www.pineresort.com,,,,,15:00,익일 11:00,가능,옵스(레스토랑 콘도1F) / 休양지(카페 콘도1F) / 클럽하우스 대식당(골프장),302실,,,,,,0313382001,"스탠다드, 스위트",있음,있음,,,,있음,,,,,,,,,
14998,국립 산음자연휴양림,"경기도 양평군에 위치한 이곳은 높은 봉우리가 병풍처럼 둘러싸고 있고 9갈래의 계곡을 따라 흐르는 맑은 물이 풍부하고 아름답다. 또한 수도권에서 차량으로 1시간 30분이면 도착할 수 있다. 숙박시설을 예약하거나 당일 힐링 휴가 장소로 매년 많은 산책객, 등산객이 휴양림을 찾아오고 있다. 이곳에는 산림청 1호인 산음 치유의 숲이 있으며 이용객을 대상으로 숲속체험, 목재문화체험교실 등을 운영하고 있다. 산음 자연휴양림은 내륙 산악림으로 온대 지방의 침엽수와 천연 활엽수가 주를 이루고 있다. 대표적인 수종으로는 잣나무, 낙엽송, 리기다소나무, 자작나무, 상수리나무, 가래나무, 피나무, 물박달나무, 층층나무 등 일일이 열거할 수 없을 만큼 많은 수종이 안정적으로 분포되어 봄에는 화사한 꽃으로, 여름이면 맑고 깨끗한 계곡의 시원함으로, 가을에는 오색의 아름다운 단풍으로 사람들의 발길을 이끈다.",,https://www.foresttrip.go.kr,경기도 양평군 단월면 고북길 347,[일일개장] 09:00~18:00 [숙박시설] 15:00~익일 11:00 [야영실] 14:00~익일 11:00,매주 화요일,가능,장애인 화장실 있음,"[개인]  일반 1,000원  청소년 600원  어린이 300원 [단체]  일반 800원  청소년 500원  어린이 200원  다자녀가정 / 동절기(12월~3월) 입장료 면제",출입구까지 경사로가 설치되어 있음,산음자연휴양림 좋네요. 다음앤 야영지로 와보려고요. 친구들과 하룻밤 숙박을 하는데 모두들 즐거워 한다. 봉미산 산길도 환상이다. 산음자연휴양림은 최고의 시설이다.직원서비스도 만족.. 다만 주변에 상점이 없는게 아쉽다 깊은 숲속 자연친화적인 숲속의집에 머물면서 맑은 공기와 자그마한 계곡 물소리에 편안함을 느낄수 있어서 좋았습니다. 국립이라 그런지 관리잘되어있고 깨끗합니다. 휴양림 힐힝프로그램도 좋고 물도 깨끗하고 좋아요 조용하고 깨끗하고 휴양림내에서 진행하는 프로그램에 참여하여 산책로를 함께 걸으면서 설명도 듣고 미션도 수행하고 참 좋은 곳이었습니다. 물도 맑고 깨끗하고 공기도 좋아서 힐링했습니다. 시간이 안되서 치유프로그램은 참여못했지만 참여하면 너무 좋을 것같아요. 숙소도 깨끗하고 침구류도 좋았어요 가까운 곳에 있어 좋아요 휴양관에 묵었는데 산책로와 가까워서 좋았습니다 여름에도 시원하고 공기도 좋아 1박2일로 갔는데 푹 쉬고 온거 같아요 장애인 시설을 갖춘 곳이라 즐겨 찾는 곳입니다. 황토방에는 화장실에 안전바가 있고 침대도 있어 휠체어 사용자가 머물기 좋지요. 산책길도 데크로 멋지게 깔려있어 휠체어로도 움직이기 편합니다. 장애인 친환경 시설로 앞서가는 산음은 우리거족이 사랑하는 자연휴양림이지요. 서울에서 가깝고 숲속의 집 올라가는 숲길이 너무 아름다운 곳입니다. 숲속의집도 독채로 되어 있어서 아기자기 해요. 힐링하기 좋은 곳이예요.,,,,주출입구는 턱이 없어 휠체어 접근 가능함,장애인 주차장 있음_무장애 편의시설,,,,"숲속의집(숙박시설), 야영장, 산림문화휴양관(회의실), 수련장 회의실 등"," 경형 1,500원  중소형 3,000원  대형 5,000원  장애인 및 국가유공자가 탑승 차량 면제 / 저공해자동차 부착 차량 50% 감면",,,,,300m 가량의 데크로드가 있음,,,,,,,,,,,,,," 숙박 시설 36,000원~173,000원  야영 시설 14,000원~16,500원",,점자블록 있음(장애인 전용 객실 입구 앞)_시각장애인 편의시설,,,,,,,,,,,"장애인 객실 있음 (연립동 황토방1,26인실,장애인용 침대 구비(1인실)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15199,고대산캠핑리조트,"고대산캠핑리조트는 경기도 연천 고대산 자락에 자리하며 수려한 풍경과 오염되지 않은 자연 그대로의 휴식을 제공한다. 캐라반, 글램핑, 오토캠핑, 컨벤션센터, 베이스볼파크 등 캠핑, 야구, 등산, 레저 등을 한 공간에서 모두 즐길 수 있다. 아름답고 깨끗한 자연, 편리하고 안락한 시설을 자랑한다.",,,경기도 연천군 신서면 대광리 1303,14:00~익일 11:00,연중무휴,가능,,,글랭핑장 B존을 제외한 그외의 구역은 휠체어로 이동가능함,연천에 고대산을 꼭 한번 올라가보고싶고 리조트에서 하루숙박햐보고싶습나다,,시설별 상이하므로 홈페이지 참조,,,,,,,,,,,,,,,,,"오토캠핑존, 글램핑존, 콘도, 클럽하우스, 컨벤션센터 등",,,,,,,시각장애인의 보조견 동반 가능,,,,,,,,,,,,,,,,리조트 내에 장애인 전용 객실 있음 (1실),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15347,국립 유명산자연휴양림,"청평댐을 지나 청평 호수를 끼고 달리는 길은 드라이브 코스로 최적이며, 설악면 소재지에서부터 자연휴양림까지 가는 길에선 정겨움을 느낄 수 있다. 기암괴석과 계곡의 맑은 물을 따라 유명산 산행을 하다 보면 완만하면서도 급한 등산로가 교차되어 지루하지 않으며, 2.8의 산책로와, 숲속 수련장, 자생식물원과 멋진 통나무집은 현대인에게 색다른 정취를 제공한다. 또한 대자연과 자생식물원은 자라나는 청소년들에게 숲에 대한 이해 및 자연보호 사상 고취, 호연지기 등을 기르는 자연 학습 교육장으로 더할 나위가 없는 곳이다. 서울 근교에 위치해 접근성이 뛰어나고, 휴양림 주변에 많은 관광지가 함께 자리하고 있다. 우리나라에서 자생하는 꽃들이 집단으로 식재되어 있는 약 79,338㎡ 규모의 자생식물원(목본 42종, 초본 322종)을 보유해 휴양과 더불어 자연 교육과 생태 교육을 병행하는 전국 유일의 자연휴양림이라 할 수 있다. 향로 식물원, 암석원, 자연학습원, 우리꽃 길, 습지 식물원, 잔디 광장이 조성되어 있고, 무료 숲 해설, 산림 치유 프로그램, 목공예 체험 프로그램 등 휴양림 보유 서비스가 준비되어 있다. 그 외에도 어린이나 가족을 위한 다양한 프로그램이 준비되어 있고 야영장도 잘 꾸며져 있다.",,https://www.foresttrip.go.kr,경기도 가평군 설악면 유명산길 7953,[일일개장] 09:00~18:00 [숙박시설]  객실 입실 15:00~22:00 / 야영시설 입실 14:00~22:00  퇴실 11:00,매주 화요일,가능,장애인 전용 화장실 있음,,출입구까지 경사로가 있어 휠체어 접근 가능함(부엉이연립동 5인실),"산도 물도 좋은 곳이라 자주 방문하는 휴양림입니다. 서울에서 가깝기도 하고요. 휴양림에 숙박하거나 그렇지 않더라도 근처에 앉아 쉴 곳이 많아 캠핑을 즐기고, 가볍게 등산을 즐기기에도 좋은 곳입니다. 캠핑 하기 좋은 곳입니다. 운좋게 숲속 수련장 예약 해서 다녀 왔네요.그저 힐링 되는 곳. 데크 산책 코스는 평안합니다. 산 주변 산책(등산로 구간난이도 중)은 다소 긴장 해야합니다. 등산 초보에게도 가능 하기는 했으나 일부 구간(숙소박쥐소까지의 등산로)은 진땀을 흘렸습니다. 숲을 그대로 느끼고 왔어요 이곳은 시설이 국내 휴양림 가운데에서도 손에 꼽을 정도로 아기자기하게 잘 되어 있어요. 시간이 되신다면 유명산 정싱에 오르시는 것도 추천합니다 공기 조쿠..조용하니 한산하구 진짜 이게 휴양이구나 친절하시구 깨끗하당 뚜벅이도 가기 편한 캠핑장이 있어요 지금 알록달록 참 예쁩니다 적당한 등산코스와 잘 정비된 산책로, 맑은 계곡, 가까운 위치까지 제일 사랑하는 휴양림이네요. 올여름도 덕분에 시원했다아고마워 우연히 들렀어요 캠핑장도 있고 등산로도 잘되어있어요. 초행길어 눈까지 계곡따라 오르는데 눈과 계곡이 너무 멋졌어요. 8월15일17일 유명산자연휴양림 연립동 올빼미에 슉박하였습니다. 휴양림 가장 끝에 위치해 있어 조용하고 방도 넓고 외부 식사공간도 넓어 좋았고. 계곡물은 넘 깨끗하고 시원했습니다. 또한 한여름에 밖에서 식사를 하는데도 온도가 25정도 밖에 안되서 덮지도 않고 넘 좋았어요 숙소에서 정문쪽 까지 가는 데크길도 편하게 잘되어 있어서 넘 좋았어요 지난 7월 초 평일에 아내와 방문하였습니다 숙소나 데크 예약없이산행로 탐방만 해도 시원한 계곡과 나무그늘에서 편히 쉬면서 힐링하고 왔습니다 아이들 초등학교때에는 매년 와서 야영하고는 했는데 옛날 생각도 나고 좋은 시간 이었습니다. 계곡물이 맑고 깊이도 발담그고 놀기좋아요",,,,현관 단차 제거됨,장애인 전용 주차구역 있음_무장애 편의시설,,,,자생식물원 / 숙박시설 / 야영 데크 / 샤워장 / 온수샤워장 / 음수대 / 취사대 / 화장실,,,,,,,,,,,,,,,,,,,,"[입장료]  어른(만 19세 이상) : 개인 1,000원 / 단체(20인 이상) 800원  청소년(만 13 이상~만 19세 미만) : 개인 600원 / 단체 500원  어린이(만 7세 이상~만 12세 이하) : 개인 300원 / 단체 200원  동절기(12월~3월)에는 입장료 면제 (캠프장을 사용하는 경우 포함) [숙박시설] 비수기 평일 39,000원~98,000원 / 비수기 주말·성수기 65,000원~173,000원 [야영시설] 비수기 평일 14,000원~15,000원 / 비수기 주말·성수기 15,500원~16,500원  자세한 사항은 홈페이지 참조",,,,,,,,,,,,,장애인 전용 객실 있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15418,캠프 그리브스,"캠프 그리브스는 한국전쟁 정전협정 후 50여 년간 미 2사단 506 보병대대가 주둔해 오다 2004년 미군의 철수 이후 2007년 8월 한국 정부에 반환된 곳이다. 장교 숙소, 생활관과 체육관 등 다양한 군 시설이 그대로 보존되어 근대문화유산으로서 문화적 가치가 충분하다는 특성을 살려 민간인을 위한 평화 안보 체험시설로 변신했다. 이곳은 남북 간의 충돌을 막기 위해 만들어진 비무장지대, DMZ 남방한계선에서 불과 2 떨어진 곳에 위치해 있으며, 파주 민간인 통제구역 내 최초의 유스호스텔이기도 하다. 미군 장교들의 숙소 한 동을 리모델링한 유스호스텔은 최대 240명을 수용할 수 있도록 설계되어 있으며, 1층에는 사무실과 소강당, 2층과 3층에는 숙소, 4층에는 실내 활동을 위한 대강당과 식당이 자리 잡고 있다. 캠프 그리브스를 방문하는 다양한 연령의 참여자들을 만족시키기 위해 다양한 프로그램을 마련되어 있다. 한류의 매력을 만나는 여행 정보 NCT 드림의 첫 정규 앨범 맛 자켓 사진 촬영이 이루어진 곳이다. 이국적인 풍경과 함께 다양한 전시 프로그램을 관람할 수 있어 나들이 장소로 인기다.",,http://dmzcamp131.or.kr/,경기도 파주시 군내면 적십자로 137,[당일체험] 10:00~17:00 [숙박이용] 15:00~익일 09:00,홈페이지 확인,가능,장애인 화장실 있음,,출입구까지 턱이 없어 휠체어 접근 가능함,근교 나들이로 추천하고싶어요 캠프그리브스는 조금 경사가 있는곳에 위치하지만 우리 역사를 담은 전시물들은 모두에게 같은 울림을 줄것 같습니디 군대간 아들이 파주에 있어 가본곳이에요군대를 체험해 볼수 있어서 뜻깊고 가슴이 아려오는 경험을 하고 왔습니다 기회가 되면 다시 방문 해보고 싶네요,,,,주출입구는 경사로가 있어 휠체어 접근 가능함,장애인 주차장 있음_무장애 편의시설,엘리베이터 있음,,,DMZ체험관 / 체육관 / 산책로 / 탄약고 / 기획전시관 / 다큐멘타관 / 갤러리그리브스 등,,,,,,,,,,,,,,,,,,,, 각 시설 및 연령 별로 이용요금이 상이하므로 자세한 사항은 홈페이지 참조,,점자블록 있음(주출입구)_시각장애인 편의시설,,,,,,,,,,,장애인 객실 있음(2실),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15514,한화리조트 플라자CC 용인,"한화리조트 플라자CC 용인은 서울에서 가까운 곳에 위치하고 있는 컨트리클럽으로, 36홀의 코스로 여유 있고 골프 코스가 차별화되어 있어 선호도에 따라 선택의 폭이 넓습니다. 쾌적한 라운딩을 제공하는 비즈니스 골프의 최적지이다.",,http://www.plazacc.co.kr/,경기도 용인시 처인구 남사면 봉무로153번길 79 (남사면),,,가능,,,출입구까지 턱이 없어 휠체어 접근 가능함,,,"[그린피]  평일 210,000원  주말 280,000원 [카트료]  100,000원 [캐디피]  150,000원  이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망",,주출입구는 턱이 없어 휠체어 접근 가능함,장애인 주차장 있음_무장애 편의시설,엘리베이터 있음,,,,,,,,,,,,,,,,,,,,,,,,"클럽하우스, 프로샵, 그릴, 그늘집, 사우나",,,,,,,,,,,,장애인 객실 있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15567,칼봉산자연휴양림,"경기도 가평읍 경반안로에 위치한 칼봉산자연휴양림은 울창한 숲과 맑은 계곡이 어우러진 소규모 자연휴양림이다. 숙박 없이도 자유롭게 산책로와 숲길을 이용할 수 있어 가벼운 힐링 여행지로 적합하다. 숙박시설로는 숲속의집 10동과 황토방 6동으로 구성되어 있다. 숲속 별장 같은 숲속의집은 편백나무 인테리어로 꾸며져 있으며, 건강에 좋은 황토방은 벽면이 황토구조로 되어 있다. 또한, 단체 이용객을 위한 연립형인 산림휴양관 12동과 회의실도 운영하고 있다. 모든 숙소 앞에는 바비큐장이 설치되어 있어 맑은 공기를 마시며 식사를 즐길 수 있다. 숲속의집(금강초롱) 숙소 앞에서 시작하는 경반숲길은 잣나무와 굴참나무 사이를 따라 경반계곡을 함께 걷는 숲길이다. 휴양림 내 약 500m 길이의 데크로드에서는 계곡물 흐르는 소리와 숲 내음을 느끼며 산책할 수 있다. 산림휴양관 옆에는 부드러운 흙길을 따라 걷는 황톳길이 조성되어 있어 맨발 산책이 가능하다.",,https://www.foresttrip.go.kr,경기도 가평군 가평읍 경반안로 454,[일일개장] 09:00~18:00 [숙박시설] 14:00~익일 11:00,연중무휴,가능,"장애인 전용 화장실 있음(야외화장실, 경사로 설치 됨)",무료,"일부건물 경사로 설치 됨(산람문화휴양관, 관리사무소)","부부동반 넷이서 고기도구워먹고.,, 아침에 계곡따라서 산책하고...오는길에 자라섬도 들르고 맘껏힐링하고 너무멋진 여행이었습니다.. 관광객들이 많긴 했지만 계곡에서 아이랑 같이 놀았는데 아이가 너무 좋고 재미있다했어요 저흰 휴양림 황토방 예약하고 갔는데 거기서 고기도 구워먹고 방도 넓어서 3명이 편하게 쉬고 왔어요 칼봉산자연휴양림의 가장 큰 장점은 계곡이라고 생각합니다. 숙소에서 걸어서 바로 갈수 있는 수도 없이 많은 계곡들 물론 사람 없는 곳을 잘 찾아야하지만, 물고기도 보고 물놀이도 하고 너무 재미있었습니다. 등산객이 많아서 버스 조심이 필수인건 아쉬운 점이죠... 보슬보슬 오던비가 엄청난 돌풍으로 변한 밤이였어요. 황토방에서 문닫고 자고 일어나니 밖은 날리가 아니였더라구요 칼봉산 자연 휴양림북적대지 않고, 조용하면서도 깊숙히 들어있는 자연의 편안한을 느낄 수 있는 곳입니다.",,,,,장애인 주차장 있음,,,,숙박시설 / 세미나실 등,,,프로그램 별로 상이함,,대여가능,데크로드 구간 있음,,,,,,,,,,,,,,"[숲속의집]  영산홍 78,000원(비수기 및 주중) / 104,000원(성수기 및 주말, 공휴일)  백합 97,000원(비수기 및 주중) / 130,000원(성수기 및 주말, 공휴일)  목련(복층) 110,000원(비수기 및 주중) / 156,000원(성수기 및 주말, 공휴일)  금강초롱 143,000원(비수기 및 주중) / 195,000원(성수기 및 주말, 공휴일)  [산림휴양관]  동백 / 석류 / 능금 71,000원(비수기 및 주중) / 97,000원(성수기 및 주말, 공휴일)  개나리 130,000원(비수기 및 주중) / 182,000원(성수기 및 주말, 공휴일)  회의실(8시간 기준) 70,000원(비수기 및 주중) / 120,000원(성수기 및 주말, 공휴일)  회의실 기준시간 초과 시 시간당 10,000원 추가요금 발생  [황토방]  백림 78,000원(비수기 및 주중) / 104,000원(성수기 및 주말, 공휴일)  금낭화 97,000원(비수기 및 주중) / 130,000원(성수기 및 주말, 공휴일)  이용요금은 변동될 수 있으므로 자세한 사항은 홈페이지 참조",,,,,,,,,,,,,장애인 전용 객실 있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
